dataset,optimizer,iteration,variation,runtime
FaceAll,adam-1000-10,13_1662329641395681480,47.99825503676066,965.9393222332001
FaceAll,adam-1000-10,15_1197889882509146317,47.99825503676066,961.112025976181
FaceAll,adam-1000-10,14_1552385075687848143,36.93607459254997,971.3910601139069
FaceAll,adam-1000-10,19_734091138901604582,36.93607459254997,956.256178855896
FaceAll,adam-1000-10,29_58166365726308605,47.99825503676066,951.7355346679688
FaceAll,adam-1000-10,16_459715159015684351,49.29357923360971,1003.38037109375
FaceAll,adam-1000-10,17_1822929257550969090,36.93607459254997,1004.8713712692261
FaceAll,adam-1000-10,28_1452089274269563176,36.93607459254997,1000.219634771347
FaceAll,adam-1000-10,24_642667296807844137,47.99825503676066,1016.2916243076324
FaceAll,adam-1000-10,23_2060607937348237613,38.905581100395096,1020.9929349422455
FaceAll,adam-1000-10,20_1452888619222956335,36.93607459254997,1028.9264023303986
FaceAll,adam-1000-10,26_1759745272105007412,47.99825503676066,1015.1616418361664
FaceAll,adam-1000-10,22_1756656194186770746,36.93607459254997,1035.8069837093353
FaceAll,adam-1000-10,21_1958915206406863170,44.59854153929686,1044.608627796173
ElectricDevices,adam-1000-10,14_1542706074828536219,87.5605152443187,2444.472593307495
ElectricDevices,adam-1000-10,15_336029996495534499,83.63356557952197,2443.7128245830536
FaceFour,ssg-1000-1,2_2157256658697189871,nan,1184.9033992290497
FaceFour,ssg-1000-1,1_574289768188083068,34.55287337600246,1587.0896487236023
FaceFour,ssg-1000-1,8_1392218117358091132,33.30647762475009,1556.7100355625153
FaceFour,ssg-1000-1,9_1410903217960516560,33.30647762475009,1636.8218832015991
FaceFour,ssg-1000-1,14_887571967022857220,35.60768745709295,1651.0588283538818
FaceFour,ssg-1000-1,17_2142449535605931032,35.307447085577856,1661.8634459972382
FaceFour,ssg-1000-1,20_1910751649307950129,33.30647762475009,1630.2625291347504
FaceFour,ssg-1000-1,12_667977504723434554,36.28356540877359,1731.3307316303253
FaceFour,ssg-1000-1,4_287801018454768758,nan,1829.0424494743347
FaceFour,ssg-1000-1,13_921030105856081018,32.67148215372318,1776.2589282989502
FaceFour,ssg-1000-1,29_263833314236693674,34.74271110846652,1648.4583053588867
FaceFour,ssg-1000-1,28_24534504055897283,34.007291853909386,1677.2693977355957
FaceFour,adam-1000-1,0_1102399496660057306,39.71780853508726,1692.1115732192993
FaceFour,ssg-1000-1,19_2007531212540607728,35.16265072849566,1843.6436474323273
ElectricDevices,adam-1000-10,29_344850828529368330,81.65580959767684,2797.676884651184
FaceFour,adam-1000-1,1_1229061586912410891,51.713527269482874,1711.668916463852
FaceFour,adam-1000-1,6_296423938395602203,54.14305934467823,1594.2912018299103
ElectricDevices,adam-1000-10,19_1903852213843655992,81.65580959767684,2933.3937351703644
FaceFour,adam-1000-1,8_29831401322708341,47.094983178013635,1660.047126531601
FaceFour,adam-1000-1,7_1292052608067698041,63.12318362710179,1680.4497027397156
ElectricDevices,adam-1000-10,20_626949228332973494,81.65580959767684,3040.4706881046295
ElectricDevices,adam-1000-10,23_1380624316999007671,94.57446396985155,3013.0652627944946
ElectricDevices,adam-1000-10,25_636897059785276863,81.65580959767684,3010.763453722
FaceFour,ssg-1000-1,23_1717137547261246925,nan,1992.538857460022
ElectricDevices,adam-1000-10,27_1812477300017331708,81.65580959767684,3059.273506641388
ElectricDevices,adam-1000-10,22_736491922540854813,81.65580959767684,3117.5009438991547
ElectricDevices,adam-1000-10,28_12380502522461737,81.65580959767684,3097.592708826065
ElectricDevices,adam-1000-10,21_1496406739694517804,81.65580959767684,3155.4099543094635
ElectricDevices,adam-1000-10,26_1740832572595633735,94.57446396985155,3135.5528309345245
FaceFour,adam-1000-1,25_1699747671356342071,46.82588842483727,1712.0763170719147
FaceFour,ssg-1000-10,19_633406660122902742,51.394938501880645,1765.9612889289856
FaceFour,ssg-1000-1,10_429558303844860248,nan,3046.8423285484314
FaceFour,ssg-1000-10,21_872231580792128057,42.13284531022919,1724.6102833747864
FaceFour,ssg-1000-10,20_16384923870822975,40.85722907519401,1730.377932548523
FaceFour,ssg-1000-1,0_1866330829789987425,35.15609416990533,3354.6003909111023
FaceFour,ssg-1000-1,3_403671951836316274,35.15609416990533,3362.64737033844
FaceFour,ssg-1000-1,6_361374839027401373,35.15609416990533,3390.0472326278687
FaceFour,ssg-1000-1,7_2033258135363125920,35.15609416990533,3390.181360244751
FaceFour,ssg-1000-1,11_634558948308812453,38.340119536003876,3378.1497321128845
FaceFour,ssg-1000-10,22_190206167350117054,42.13284531022919,1773.1242291927338
FaceFour,ssg-1000-1,5_1836720431898165960,35.15609416990533,3443.7371923923492
FaceFour,ssg-1000-10,26_1537478996550091467,44.81003508028788,1680.935135126114
FaceFour,ssg-1000-1,15_522111894136160984,35.38201656385075,3390.399696111679
FaceFour,ssg-1000-10,25_1647288322327708411,42.13284531022919,1737.117312669754
FaceFour,ssg-1000-10,24_840216001214546689,40.925596368906255,1768.1288068294525
FaceFour,ssg-1000-1,21_1571816744685536018,35.38201656385075,3378.7176530361176
FaceFour,ssg-1000-10,23_94186366652252954,41.13039295288299,1813.5191838741302
FaceFour,ssg-1000-10,28_1001452784358130458,41.490586423478085,1695.8074464797974
FaceFour,ssg-1000-1,18_229011780985029404,36.4563159605753,3443.045077085495
FaceFour,adam-1000-10,0_2158444131255190301,62.16259077769307,1626.7534456253052
FaceFour,ssg-1000-1,24_925762953657844545,36.4563159605753,3380.831720352173
FaceFour,ssg-1000-10,29_2034348850897879882,41.33451371672425,1696.2552082538605
FaceFour,ssg-1000-1,27_1383622685207954283,36.34825156058393,3389.8637714385986
FaceFour,ssg-1000-1,22_218667025835098989,36.34825156058393,3459.271236181259
FaceFour,adam-1000-10,1_475836748257952623,89.9437369166418,1684.4070434570312
FaceFour,ssg-1000-1,25_1760208716256117629,36.34825156058393,3428.9631929397583
FaceFour,adam-1000-10,2_693485074976211838,52.189611462733446,1676.894427061081
FaceFour,adam-1000-10,5_327094815252415384,62.72546209984679,1660.5816912651062
FaceFour,adam-1000-10,4_2235376410094863273,54.90955339326615,1694.2229413986206
FaceFour,ssg-1000-1,26_2114427382260433869,35.38201656385075,3494.6915361881256
FaceFour,adam-1000-10,8_2028906818096202739,55.27036099254222,1658.0018396377563
FaceFour,adam-1000-1,5_1897851629135070234,43.73453685575817,3405.1400966644287
FaceFour,adam-1000-1,3_633935525215863864,48.88112606828515,3526.5005707740784
FaceFour,adam-1000-1,2_1982421058585694,39.488082538001045,3571.0628328323364
FaceFour,adam-1000-1,4_201133663662769267,43.73453685575817,3542.652397632599
FaceFour,adam-1000-10,7_257930586062980266,57.3269310099024,1844.7460188865662
FaceFour,adam-1000-1,9_123348163799942434,43.73453685575817,3549.7558958530426
FaceFour,adam-1000-1,10_1161550473455338864,43.73453685575817,3598.923357486725
FaceFour,adam-1000-10,18_46189935320761810,106.26733355602798,1690.0788967609406
FaceFour,adam-1000-1,14_1845517624432002569,48.28503149930707,3565.584080696106
FaceFour,adam-1000-1,13_862710359851402787,51.12296954292966,3600.5498616695404
FaceFour,adam-1000-1,11_961213407560599081,40.227553092492435,3652.61803483963
FaceFour,adam-1000-1,15_236949705181759031,48.28503149930707,3602.354164838791
FaceFour,adam-1000-1,21_1393566118613747264,48.28503149930707,3529.8905177116394
FaceFour,adam-1000-1,12_50314203436549704,43.73453685575817,3645.037237882614
FaceFour,adam-1000-1,19_269086231038395990,43.73453685575817,3557.131119251251
FaceFour,adam-1000-1,20_1255448766467409502,48.28503149930707,3562.4328219890594
FaceFour,adam-1000-1,24_941811425376863858,48.28503149930707,3568.276294708252
FaceFour,adam-1000-1,29_95069824245171839,43.73453685575817,3559.1556611061096
FaceFour,adam-1000-10,19_1068504301954795135,64.33942855186267,1448.7364780902863
FaceFour,adam-1000-1,16_1171431234698348176,48.28503149930707,3674.8375358581543
FaceFour,adam-1000-1,18_593591694813693605,48.28503149930707,3642.2943642139435
FaceFour,adam-1000-1,27_1328214445993625253,43.73453685575817,3611.1579492092133
FaceFour,adam-1000-1,28_2088383250333304514,53.6363360718401,3639.6564617156982
FaceFour,adam-1000-1,17_871759890303813317,48.28503149930707,3689.0836157798767
FaceFour,adam-1000-1,22_588034213291099865,43.73453685575817,3681.0672721862793
FaceFour,adam-1000-1,26_674872542141220576,48.28503149930707,3670.1681821346283
FaceFour,adam-1000-1,23_2261278155266197218,48.28503149930707,3681.7572836875916
FaceFour,ssg-1000-10,0_768955003350943463,41.037823016978855,3650.515678882599
FaceFour,ssg-1000-10,6_802122871114434362,41.037823016978855,3667.8657789230347
FaceFour,ssg-1000-10,3_1792203405112772420,43.60265202928755,3707.8075494766235
FaceFour,ssg-1000-10,1_938682765040027462,42.75643944253186,3725.040224313736
FaceFour,ssg-1000-10,5_1367027756209932111,41.037823016978855,3711.6926414966583
FaceFour,ssg-1000-10,2_1802881312285919076,42.75643944253186,3753.7826116085052
FaceFour,adam-1000-10,21_447868470982215535,55.20189508805299,1333.5370967388153
FaceFour,ssg-1000-10,4_359406163457869689,43.60265202928755,3755.31320643425
FaceFour,ssg-1000-10,8_356387454283810698,42.75643944253186,3722.400066614151
